ID;product_id;Warehouse_block;Mode_of_Shipment;Customer_care_calls;Customer_rating;Cost_of_the_Product;Prior_purchases;Product_importance;Gender;Discount_offered;Weight_in_gms;Reached.on.Time_Y.N
282;4afbf5f5474371de93f75ca2ed5aa7fa;F;Flight;5;4;147;3;medium;M;23;1132;1
283;65bcf83d7b8254c499a342658856cfa6;D;Flight;3;3;155;3;low;F;29;1712;1
284;8aa4e1feb43f3e2dbf954ae83ed04145;F;Flight;5;4;165;3;low;F;20;1150;1
285;0cf29f6f1f7d5bd1053198706dc24e23;A;Flight;5;5;230;3;low;F;32;3249;1
286;d5e00247e4fbda5af86c762eefdc538c;B;Flight;2;4;181;4;medium;M;13;2309;1
287;f476bbbcf074f02e0a90df8a3902ccd7;C;Flight;5;3;234;2;low;F;55;3308;1
288;c0f242527a325e29cafb8402b9a462b3;F;Flight;4;4;149;3;low;M;34;1977;1
289;fee9e9748490d0b9ccd6568c97dabf12;D;Flight;5;5;156;2;low;M;44;1561;1
290;c6256f99aac34790994b540c30e03bb7;F;Flight;4;2;172;3;medium;F;59;1858;1
291;3ccf626f5a074322a78c7a060058153b;A;Flight;4;4;270;3;low;M;12;3279;1
292;1d6e6c0e88492db9966dd45d8e02e0c4;B;Ship;4;1;206;3;medium;M;23;3807;1
293;68e805d18606aa0a333c8012aee059b3;C;Ship;4;3;211;4;medium;M;40;3106;1
294;c950d1e57ac04f9815587d44b74d7cd9;F;Ship;3;2;136;4;low;M;62;1090;1
295;fadb8560ca1c8b766cb2fd6360f71b40;D;Ship;5;1;186;2;high;F;52;3981;1
296;a576e747c4b934ecb68a1dbb22ecfe6a;F;Ship;3;1;202;2;medium;M;62;3398;1
297;b592b19f4531ba5dbdc2e03a4c1cd5fb;A;Ship;4;2;183;3;medium;F;12;3646;1
298;d51a473ac023e8acd38c440d62157904;B;Ship;4;4;232;2;low;M;36;2861;1
299;99d3bc3187404c900f00d7ae93040420;C;Ship;4;2;147;4;medium;M;52;1129;1
300;4fa141cd0bfa57d7359607ef1624c635;F;Ship;4;3;136;3;medium;M;20;1531;1
301;8c94f46fcf145d30c555b108bc882548;D;Ship;5;3;127;3;low;F;43;1446;1
302;8b2831c6c51d3ea6da51024c8a40debc;F;Ship;4;5;202;2;medium;M;35;3695;1
303;c33821fdcd0c29ee5663dcb7c98e5c83;A;Ship;3;4;241;2;low;M;57;3671;1
304;cb581bacd9e037d1319982253da68db5;B;Ship;4;3;222;2;medium;M;55;3833;1
305;bab782cb7c3302b601ed941e14fe0a48;C;Ship;3;2;183;4;medium;F;12;2777;1
306;65a15ac35cd0520a77559b2989174a6a;F;Ship;4;4;249;3;medium;F;36;3769;1
307;66ba840987cd17536efffb9ce8dc79f1;D;Ship;3;1;243;4;high;M;59;3838;1
308;4f684adddb85a41d716330afa2982e53;F;Ship;3;3;163;3;medium;M;9;1257;1
309;7ce9a8ce29086faec7ab4a81dbc9d71c;A;Ship;4;2;165;2;high;M;11;1596;1
310;f2580bcf05694d26e1725bc11d1464ad;B;Ship;5;5;266;3;medium;F;53;3089;1
311;2fdeba840c00bf3792a3e029442925aa;C;Ship;3;4;193;2;medium;M;48;3909;1
312;4b541b8383e85b02057d0b744d7b814b;F;Ship;3;2;154;3;low;F;56;1136;1
313;5ceae67e64817a9cd4017bfe80cf9879;D;Ship;3;3;140;3;medium;M;51;1046;1
314;2aad8c6b6d63030c7550bdbc1dae874d;F;Ship;4;3;272;3;medium;M;38;3705;1
315;6362b100b65bcd566afb7835d076d9cb;A;Ship;4;2;143;6;medium;M;20;1654;1
316;26f5a23ea765e80a6a83ea031ba3710e;B;Ship;4;2;138;3;low;F;30;1805;1
317;ab9a9fce3c77cee1bfa98b8d5010440d;C;Ship;4;2;238;2;high;M;17;3358;1
318;470ac9668babb711850236710b2f30d4;F;Ship;4;5;273;4;medium;F;31;2373;1
319;1bc50a6c48260b6cec61dd6f4adfc98d;D;Ship;3;1;200;2;medium;M;27;2551;1
320;e82db98f3c4cd6628d89bd74f6594a4c;F;Ship;4;5;213;4;low;M;39;2381;1
321;cf322f412adbe1a074a6f2669fe04149;A;Ship;3;4;224;2;medium;F;15;2701;1
322;577ce6ddf7767dfbb0f4736ad487c4b2;B;Ship;4;5;141;3;medium;M;12;1672;1
323;886cb8548b051b7d20403e1dcd433a5e;C;Ship;3;3;150;3;low;M;46;1040;1
324;c615639fa8847f8144cfea271bb913c0;F;Ship;3;1;192;2;low;M;33;2818;1
325;1df806852edf8027f683a6fbaa961455;D;Ship;5;1;279;4;medium;F;24;3440;1
326;aa57d55bd23b9a869de2fbe5900862db;F;Ship;3;4;246;3;medium;M;30;3748;1
327;ff7df95aa116b021ee53620edee6a055;A;Ship;3;4;173;3;medium;M;52;1587;1
328;b633fd494532bb62e4928e43a1fc1ac5;B;Ship;4;4;233;4;medium;F;59;2358;1
329;4832387affc268b3c9d6cca70dbdbcb4;C;Ship;5;1;274;2;medium;M;24;2423;1
330;bdb0900be453dbe07449cb162da23647;F;Ship;4;5;243;4;medium;F;41;2782;1
331;b75d9f9a18ebed7da027ad5bcf99874b;D;Ship;3;4;197;3;medium;F;56;3427;1
332;bb0d6871c9489faab40e9efb597adeb4;F;Ship;4;3;140;3;high;F;46;1072;1
333;729eef76bb8d2da1201852e188df743b;A;Ship;3;5;215;3;medium;F;22;2585;1
334;ec112ba6c4af4643995e8cdb4335d8ab;B;Ship;3;4;211;3;medium;M;8;3710;1
335;5215869a72069b298fecf4b0e0a16185;C;Ship;4;2;220;5;low;M;33;2854;1
336;bbbba185db4b254f5c7c840b21d1afff;F;Ship;3;1;194;4;low;M;64;2026;1
337;1373d884a19ebb7f55e89a50dde7a21c;D;Ship;5;1;262;3;medium;F;58;3599;1
338;54f37f5ba4be7549cdf4a945bf1bdaad;F;Ship;4;4;201;2;low;F;1;3147;1
339;12ec530a3f0d41a515d0ebc48ffacd6e;A;Ship;3;5;261;3;medium;M;15;2989;1
340;f5f8a7bc0d807c5d2ecd0c7ad75880e2;B;Ship;4;4;191;6;low;F;60;3425;1
341;4b8e2d880c73646db1dba845a5f98541;C;Ship;2;5;255;5;medium;F;53;3775;1
342;fbd16f9e2d3d0f9c6b2c98f8433b531b;F;Ship;3;2;169;2;high;M;30;1698;1
343;0ca04465049344258a6a6c43662b2148;D;Ship;4;5;162;2;medium;M;64;1918;1
344;4366c6e067be9ba15f287d2b61779d49;F;Ship;2;5;248;6;low;F;62;2750;1
345;cea8511bb413d5178702e84dc8ffd759;A;Ship;5;3;197;4;low;F;2;2222;1
346;f1532a9dacf1088248cf8bb03e6c35a8;B;Ship;5;1;264;3;low;M;6;2882;1
347;41985202fad359a858cebfa08e589f36;C;Ship;5;5;260;2;medium;F;55;2791;1
348;b4d405dd62c397a61dc9762ff8cb8830;F;Ship;5;3;186;2;medium;F;58;2259;1
349;cdcb87a308b2f33f86f44c92d22056af;D;Ship;4;5;233;4;low;F;44;2551;1
350;2351a63984cbf12013c32fbecd308b70;F;Ship;5;1;161;3;low;M;47;1954;1
351;044eaba84e14f904eb32b624a92a1ebb;A;Ship;4;5;188;3;low;F;13;2409;1
352;7b1e72751d2edfbc6ba1df9dd508a5ef;B;Ship;5;5;171;2;medium;F;22;1695;1
353;7c4a0f94b3b19d311c8ab7f95992b93b;C;Ship;2;2;267;3;medium;M;15;2481;1
354;420a504271d241e60bf5f9c56727cfa5;F;Ship;4;3;255;2;high;M;47;2956;1
355;456af793be615c7f681605f3b31fa1ad;D;Ship;3;2;132;3;low;F;56;1303;1
356;899645f35b214da0ae594e309d8d6ea4;F;Ship;5;1;266;3;low;F;31;3157;1
357;b9fe9504c7d057013c857201fdafc674;A;Ship;3;4;198;2;low;M;25;2774;1
358;c5b93e6a0b8a1cfb02bd0032988043ec;B;Ship;2;3;247;2;medium;F;62;3127;1
359;c8405dddec521b0ae3144ab37beb9b7a;C;Ship;3;1;140;3;medium;F;65;1291;1
360;5a2f063dcbea9963c1d3fdd85e28dadb;F;Ship;4;3;131;5;low;M;6;1659;1
361;aade3ca10a67c48547cb7321a8bfdff2;D;Ship;5;2;246;3;medium;M;49;3236;1
362;fd6e0d487f0caa20546d678c060afb67;F;Ship;3;2;159;3;medium;F;4;1681;1
363;d2b9597e4d9397361a0264baa0dbec84;A;Ship;3;5;203;2;medium;M;61;3642;1
364;42c385eb76e8ba9be5af33e786289151;B;Ship;4;3;187;4;high;F;29;3141;1
365;1ba3bb6855958551930140accecfbe30;C;Ship;6;2;146;3;low;F;62;1936;1
366;ff09acf412a4d6277345698d6038909f;F;Ship;3;2;234;3;medium;M;39;2099;1
367;378ebbc64d1d80fbc9d5772e316ab247;D;Ship;3;4;122;3;high;F;15;1354;1
368;facb79b202a0eb2c403ccd0b8845d3b3;F;Ship;3;3;135;3;low;M;8;1074;1
369;cbcf55c81b2cd18392d38483f970fee5;A;Ship;3;5;103;3;low;M;3;1403;1
370;f058699326f67807a8af6a5bc53e3d4d;B;Ship;3;5;257;3;medium;F;19;2173;1
371;020300b51cf11dc22402428652e6f505;C;Ship;4;3;169;2;low;M;2;1399;1
372;aac0544e6e08e73064a95b109093938c;F;Ship;4;5;159;3;medium;M;18;1808;1
373;66a6f5033605d23bc53f0857fbdc2623;D;Ship;4;5;188;3;low;M;38;3031;1
374;cc200bd5afb47bd3936cbdc6b80cdd37;F;Ship;5;1;136;3;medium;M;19;1420;1
375;8f133fdb36f61c61e158779121e7a863;A;Ship;5;1;227;3;low;F;19;3007;1
376;d562fd7bf78b01cfde682282eabf9cbf;B;Ship;3;5;262;2;low;F;53;3275;1
377;6c43bf252501d9d9b1773b894884a945;C;Ship;2;3;157;2;low;M;45;1965;1
378;66f565e6f9197704767ca57aba9f6102;F;Ship;5;3;238;2;medium;F;21;2053;1
379;326ebcfaa8d5204b634b5648e88e2fe4;D;Ship;3;5;152;3;low;M;43;1282;1
380;318f452035aa69adb54f58f4dbf420ab;F;Ship;3;2;201;3;medium;M;5;2040;1
381;4d94cb1d2cbb2949a1d171843ae20415;A;Ship;3;4;148;2;low;M;54;1778;1
382;d32d16992d9ffb3057780ed4b109260f;B;Ship;5;2;199;4;low;F;59;2885;1
383;e180e0a558c6cc9153f0f9a456c2e4e1;C;Ship;5;4;215;2;low;F;45;3501;1
384;f4c61a5053a6a67652a5e28906640b22;F;Ship;4;5;175;2;low;M;40;1270;1
385;2a2a6a9acff5cdd4e82c4c31771f04fe;D;Road;4;3;236;2;high;M;23;3123;1
386;ce72d313022bdd096d50afecaf4b275a;F;Road;2;5;182;2;medium;F;57;2896;1
387;a047a3c2aa91a3d30b71a97e14b0aacf;A;Road;3;1;251;3;medium;M;42;3698;1
388;1f99253a617e7296abb2e27dd7ceaae9;B;Road;5;2;173;3;low;F;7;1855;1
389;5420e35dd3706df40ff8373b770b40a6;C;Road;4;3;225;3;low;F;62;2587;1
390;7cc174cdcc489dde3144979c0e53b191;F;Road;4;2;167;4;low;F;20;1705;1
391;cbe1a4d893b07a3530b9dcbcb209c813;D;Road;4;1;259;3;low;M;20;2154;1
392;ac3367c21c85d3aa5fe28de04d1ce905;F;Road;4;1;178;3;medium;F;63;1573;1
393;f54676a4d015db4b869afb02f2aae365;A;Road;4;4;178;4;medium;F;13;1614;1
394;fd030a52dbe7755123cdf90cb8d67e0c;B;Road;5;4;169;2;low;F;20;1765;1
395;5e0f1552e7bcba13091ea1f8e934d261;C;Road;3;2;272;2;low;M;33;2321;1
396;e27e57fd07f8024b278d4a36c66f0304;F;Road;4;4;183;3;low;M;29;3251;1
397;f16e9578d2e7794d426c9f3ce6500640;D;Road;3;4;205;3;low;F;10;2728;1
398;1ac73cbb98faa35ac1c3d996945ee495;F;Road;2;1;123;4;low;F;53;1036;1
399;0cd987de1f387a6883a26568d2170b02;A;Road;4;3;152;3;low;M;58;1453;1
400;b5aab1b1cf7ebdae8af96c6d9383c28a;B;Road;3;1;220;2;high;F;40;3773;1
401;9c816bbe79a82a6018f6642f7208ba60;C;Road;4;3;134;3;low;M;51;1965;1
402;33257c7c96bbb9bcc140468a40f51ef4;F;Road;3;2;217;2;high;M;19;2992;1
403;a0e8509313e22e81ace2a29a816452a7;D;Road;3;2;265;3;low;F;49;2791;1
404;67c5ad1b80a48100edd86b683ca6056d;F;Road;4;2;249;5;medium;M;36;3836;1
405;ba1cbfb424b626fc4407942998a5401d;A;Road;5;3;213;4;medium;F;50;2003;1
406;38392113b3238aca5db81fd5b0a1d78a;B;Road;2;2;124;3;low;F;56;1494;1
407;dc030c04673feadc8f7936f06b03ceb6;C;Flight;4;1;180;2;low;M;23;1193;1
408;68b6267cff5714a4a6cc540a9ccb01f8;F;Flight;4;5;193;3;medium;M;65;2267;1
409;4121dd17551b6b93d0881e30c651816b;D;Flight;3;2;192;3;medium;M;43;3339;1
410;95eae46a6d1531897b36b4533571e401;F;Flight;2;5;166;3;medium;M;3;1832;1
411;b00dbc8e6d5afbd2b99199bf261b7414;A;Flight;3;2;264;3;medium;M;5;3861;1
412;961418aa8a8f3b2cf3f09936194da2c4;B;Flight;3;4;200;2;medium;M;14;3528;1
413;9e125ea0b3efa7925761516a0ad91dc5;C;Flight;4;3;142;4;medium;M;12;1396;1
414;dcb521f35dd9881e59d7ebd9397ba42b;F;Flight;4;1;215;2;low;M;32;3066;1
415;bd653818e0ad0c205c11823d1c04572c;D;Flight;2;1;218;2;low;M;15;2745;1
416;10801e1b6ef7e39eb8875234a49b7d70;F;Flight;3;2;115;3;low;F;27;1814;1
417;2593975c2d300ba1a97af89cc930243f;A;Flight;4;3;159;3;low;M;33;1330;1
418;944d284eda2f2977e53fa2c87fba3a56;B;Flight;5;5;133;3;low;M;63;1218;1
419;269e091b9d6ba655e23f98626613eee2;C;Flight;5;2;178;3;low;M;48;1517;1
420;0bd50d3d0ec8094bb4692c8fb7008d84;F;Flight;4;2;134;2;low;F;43;1714;1
421;657c56dc817de133cba2812bb129742c;D;Flight;3;1;184;5;medium;F;58;2544;1
422;2823de9617e775e248c0f9664718e67b;F;Flight;4;2;251;2;medium;M;24;2405;1
423;e469b569286fd8a4a059f7c64e6de639;A;Flight;3;2;141;3;low;M;7;1933;1
424;bea92ea80210e2517da3fec1eba83a73;B;Flight;4;4;229;2;medium;M;45;3776;1
425;173b365210fa5a0014d6288afe6312c0;C;Flight;4;1;203;4;low;M;34;3813;1
426;d92c10e1df8112236639658d0c023cac;F;Flight;4;3;158;3;medium;F;57;1911;1
427;1b4be58b3c139d0921e361e8ffd11bed;D;Flight;3;4;167;3;medium;M;52;1755;1
428;92588de45f15ba7963fee6400d961494;F;Flight;5;4;197;4;low;F;40;3303;1
429;b035f19e14382265040e3c8eaf37cfdb;A;Ship;2;2;140;3;low;F;19;1806;1
430;272e897ee1bd870c3bc2459c27228018;B;Ship;5;1;205;2;medium;M;27;3569;1
431;d339c35afa0639f76d1987d42f6531d1;C;Ship;5;5;208;3;low;F;45;2018;1
432;c098d68803cb9f8ac41284d0756fe34c;F;Ship;4;2;96;3;low;M;22;1294;1
433;aae14b473719049771ddf475766347c9;D;Ship;6;4;205;3;low;F;44;2064;1
434;f6b480a854cbcbd3617cb3cd36c6bf47;F;Ship;4;2;215;3;medium;F;48;2953;1
435;326a9c0164468ea4969e0e53e7fe60a5;A;Ship;4;1;216;3;low;F;43;2643;1
436;2f4971bbb84a457d8569c1c0bb98088b;B;Ship;3;1;112;2;high;M;22;1846;1
437;3e91ec4d5b2417cd29a0d2a037c612dc;C;Ship;5;4;222;3;low;F;20;3632;1
438;4c972f9d7df35c7c3c2fb3ef9f69b678;F;Ship;5;2;186;3;medium;F;15;2153;1
439;c41c1bc9a9da6adbc3848ad4d46b6775;D;Ship;3;5;241;3;medium;M;48;2841;1
440;73ec4db6d83931fdd20342411ef1ce56;F;Ship;3;3;172;3;low;F;58;1269;1
441;4a64cec5e70bda948e55d10409238fb3;A;Ship;3;5;251;2;high;M;23;2426;1
442;e7550431a4ced598c8d791127ecd4d07;B;Ship;5;3;190;3;high;M;45;2628;1
443;0729bd9368296cc2958b43fdb0b662e3;C;Ship;4;3;186;2;medium;F;48;2805;1
444;971ebf04be2e01621e059691951e1a69;F;Ship;4;4;207;2;medium;M;35;2596;1
445;571057acf5e293d2a26b2cf831ba0d80;D;Ship;3;3;135;3;low;F;19;1366;1
446;a3316c66f7b53f7202ccd7fcc4f42709;F;Ship;4;4;189;2;medium;F;18;2955;1
447;e5accfdc2a6eb49a518d1ce89bf79693;A;Ship;4;4;173;5;medium;F;51;1691;1
448;e8ea6c974015682a43d4669589442869;B;Ship;3;4;194;3;medium;M;3;2169;1
449;2982c89b6caa479640b6714230b5de43;C;Ship;3;1;183;3;low;M;19;3018;1
450;36d535ec61899e946a0c1b9a39d3226e;F;Ship;4;3;140;2;low;F;22;1248;1
451;f2934f359e0c9835759859b8cea01b65;D;Ship;4;4;244;3;medium;F;55;2782;1
452;e5cb592aa35346dac65e174cd16c55fb;F;Ship;2;3;189;4;low;M;34;3355;1
453;7af6ca44af340a708d10dfcb1b8d15f2;A;Ship;3;2;157;2;medium;M;53;1390;1
454;fb725866fbf71393d0861d96d62f11a5;B;Ship;4;1;275;10;medium;F;23;2726;1
455;223b0f5cce4ab5a1a1019c915cff332e;C;Ship;4;5;133;3;low;F;53;1467;1
456;bf456e68464aa97bc15c5c28966f2a4a;F;Ship;4;1;149;3;medium;M;54;1178;1
457;50af09aa05a610ec50f5068f06e2a3b2;D;Ship;3;3;254;2;high;M;17;3153;1
458;a96200bf0e847a15f64366eef7a131ef;F;Ship;3;4;145;8;low;F;15;1429;1
459;95be0e7d00ae982b990b94e9ab39d2ec;A;Ship;3;2;179;5;low;F;52;1991;1
460;648d5ddefcfe8ff7d727c11e48fae75e;B;Ship;5;2;168;3;low;M;26;1526;1
461;54ba1f79130e0b656825b636f281ebb4;C;Ship;4;1;202;3;medium;F;18;3940;1
462;e59b8c257118e5ee595a2c965f7dcbfa;F;Ship;3;4;220;7;low;M;43;2620;1
463;554dc892ed7b0089c719fd7f94b8e89b;D;Ship;3;4;244;8;low;M;1;2703;1
464;25a1d4d4395273982bcf683071f4941b;F;Ship;4;2;186;7;medium;F;40;3111;1
465;4dbe9abe6f8a1b69df12f72faecad33e;A;Ship;5;2;263;8;medium;M;24;3139;1
466;28bfba64510bb71d0ff2ccb10393de6f;B;Ship;3;2;294;4;low;F;15;1318;1
467;0b1051b5d76ef3547ee750e6d3400b95;C;Ship;3;5;226;2;medium;F;2;1043;1
468;32bf000c61137bb5d0b4970532204ca0;F;Ship;4;4;173;5;medium;F;2;1175;1
469;f5a0fb94e83705ca9d763c276edd4cbf;D;Ship;3;5;194;3;medium;F;10;2277;1
470;db477ce089138cab1ea796947d7f5ebf;F;Ship;3;5;183;3;low;F;2;3459;1
471;2ac8613922b0c513a801d5899a51f1d4;A;Ship;4;1;140;2;low;M;61;1770;1
472;d8987e6f80e36c540bbbaa5e2111385c;B;Ship;4;3;244;3;medium;M;8;3318;1
473;18cad95602932158f77c11ac60921726;C;Ship;2;2;189;4;low;M;9;3413;1
474;13c572dee5928098154a952ec582115f;F;Ship;3;1;157;2;medium;F;39;1525;1
475;594a7f8c3a18ef27ab51ae0694a8d64c;D;Ship;4;3;275;10;medium;M;10;2093;1
476;30b04ef05830f2d00a2d4822dedc3d99;F;Ship;4;5;133;3;low;M;59;1092;1
477;bd04ab09a7cb699c4112b059becc8281;A;Ship;4;2;149;3;medium;M;26;1863;1
478;55de9481dbb7f18ccea36503c1bb2f41;B;Ship;3;4;254;2;high;F;41;3973;1
479;e8896575a03d53196477acd54e13da1a;C;Ship;3;4;145;8;low;F;24;1594;1
480;9f53febe779ec8b1e23f888efe7eb1a2;F;Ship;3;5;179;5;low;M;56;1113;1
481;33366780e581990022cfaff593fc2fad;D;Ship;5;4;168;3;low;F;13;1317;1
482;e31add8f6f6b257b6477d7c5375dcf70;F;Ship;4;5;202;3;medium;F;46;3181;1
483;1205f819cd4473553db816b67234de4e;A;Ship;3;3;220;7;low;M;25;2141;1
484;92014dbd5c1bb6ba5c7f818fa4740cb8;B;Ship;3;2;244;8;low;F;50;3562;1
485;479ae13acf295d3c1b926558733617b4;C;Ship;4;3;186;7;medium;F;30;2062;1
486;b81ae1922d03c2b625023e561586676e;F;Ship;5;5;263;8;medium;F;9;2236;1
487;aa59158619fd7a4eddb25d3c817925e0;D;Ship;3;1;294;4;low;F;25;1498;1
488;24ac81da90cbfba192d918ef9ab43ca4;F;Ship;4;1;139;3;low;F;56;1811;1
489;41c71b6ec4547cf024a9b0b20d40565f;A;Ship;7;5;192;3;low;M;46;1550;1
490;2e6b52fddafad7b11e447b550b005dac;B;Ship;3;3;235;3;low;M;5;3065;1
491;c861aeecfedeae2fdb7ceb38b0215e3e;C;Ship;2;1;176;3;low;F;15;1996;1
492;cd23e01d89bafecec05b5712ae61a62b;F;Ship;5;4;224;3;low;F;34;2627;1
493;30ea6757e6b3241d78c2078e3b7bc682;D;Ship;3;4;128;3;medium;F;51;1524;1
494;1d6d1a47bc11a7549b994c0e8cbd8804;F;Ship;5;4;226;5;low;M;47;2240;1
495;0f3714dd9549ab3d4e9c6468bf6788cd;A;Ship;5;1;160;5;medium;F;16;1526;1
496;d9f4fde276f2fda8006a1ab25398f2c8;B;Ship;3;1;197;5;low;M;45;2224;1
497;601cf08226fc58ea98c7087ed2e6bcc9;C;Ship;4;2;216;3;low;F;12;2273;1
498;e7a8c164491f89ca4bdff2b6dc436f8f;F;Ship;4;4;199;2;low;M;9;3075;1
499;1a512a03809dfb8e938e08daf697532f;D;Ship;5;5;271;2;low;M;27;3957;1
500;a4ba0cbf15bce85c5b14adc299f316bf;F;Ship;5;1;201;3;low;F;47;2657;1
501;a3daad923af839e1e0c4adf447f1b0d8;A;Ship;3;4;212;2;low;M;33;2021;1
502;6799e7f521fa060a983a4b153f2eb9f9;B;Ship;3;2;177;3;low;M;10;1641;1
503;f1496632526d5c60689c8f58a38a6b41;C;Ship;3;4;191;4;medium;F;43;2903;1
504;6e6b147a3c32cb816f5570a909b204d2;F;Ship;3;2;174;3;low;M;30;1986;1
505;cc6153e05f36a300972c776927459d02;D;Ship;5;3;162;2;low;F;14;1045;1
506;b00eb74e328fa75a70988e17a0641fdb;F;Ship;3;1;219;2;low;F;39;2696;1
507;209b7c284ecf4a2ee075328dfd2df636;A;Ship;4;4;155;3;medium;F;35;1421;1
508;a93f9a77461ee87b9c8dbc1dce8e4b46;B;Ship;5;3;230;3;medium;F;3;2923;1
509;8b5379add974277a8723285481b6c3a1;C;Ship;4;5;192;2;medium;F;36;2497;1
510;1f0bf6f41849a5b4d5b1376530fe413d;F;Ship;5;2;235;3;low;M;14;2984;1
511;9d171cfa0c3bc2ad88fcd993c802bb27;D;Ship;3;2;200;3;low;M;46;3642;1
512;1c3d2b7d868b29f379185eab516dce47;F;Ship;5;2;172;3;medium;M;65;1667;1
513;17ed993bf38f352028def873f9c9aa8c;A;Ship;5;4;160;4;low;F;6;1603;1
514;3b44918c18004e426948fe0668a5cea2;B;Ship;5;3;250;5;low;M;12;2722;1
515;62b0245b5c6b39d05d4e6faabf215d9d;C;Ship;4;2;174;3;low;M;9;1682;1
516;987917f779540ac6ef9b451053755ffb;F;Ship;3;2;204;3;high;F;54;3608;1
517;11e8919f2ba02ca84168444e47cdee2d;D;Ship;3;5;274;3;medium;F;51;3476;1
518;8dd22540a730f784d05faabbf7756f66;F;Ship;5;5;262;2;medium;F;62;3744;1
519;873b14e703bd2e03e17f2159cb352365;A;Ship;4;5;138;3;medium;M;23;1785;1
520;5929b6450d375e6a114b4c46926ab291;B;Ship;3;1;215;3;medium;F;2;3873;1
521;d312e0ead40a7390d567a4c533223962;C;Ship;3;1;145;2;low;F;34;1773;1
522;e86b0ab6b2ab0a210d924d3b1a069904;F;Road;4;5;149;2;medium;M;56;1141;1
523;fa87e6e1cceca34983b2a356c88e39ad;D;Road;6;5;212;2;medium;M;38;2359;1
524;6c155fb2e3ba9a1651ce3110a580b7cb;F;Road;3;1;155;3;medium;F;47;1193;1
525;ff49e6a4d01f134f0cee0bef2d70ce23;A;Road;5;2;154;3;low;M;40;1238;1
526;5483f67f50a97a8dd7f404f80eab75e1;B;Road;3;3;249;3;medium;M;51;2173;1
527;1a43b88af54c109932258e388393b1c0;C;Road;5;1;206;2;low;M;2;3490;1
528;49440a80718767333cdf554943c69889;F;Road;4;5;235;3;medium;F;22;2015;1
529;7356f96677c116a08261fd3fabdd42f1;D;Road;5;5;261;3;medium;F;8;3257;1
530;defbb7be63274b007c977f2db48ff23e;F;Road;6;1;243;4;high;F;22;3537;1
531;619e7963f8292dadad265b5efc7d32db;A;Road;3;2;237;2;high;M;26;3103;1
532;4adb0beb706586441e72e55183821a15;B;Road;2;4;179;2;low;F;19;1900;1
533;5a45decfea557b92aebe2ae544bd6a9b;C;Road;4;3;192;3;low;F;43;3498;1
534;424084c339ac914d340e3ebce8473e17;F;Road;3;1;141;3;medium;F;39;1838;1
535;149c1325150572c509c4858ad412c2f3;D;Road;3;2;245;3;low;F;61;2188;1
536;8959b478f27153657b88cba4e3af305a;F;Road;4;4;177;4;medium;F;32;1774;1
537;9a6794ff68db7fcdfc305ef63c4b5ca5;A;Road;2;3;154;4;high;F;17;1897;1
538;61faf591465d4e3640d9f2653d1326cf;B;Road;4;4;228;3;medium;F;12;3359;1
539;2a21d3c3c405543f61119cb127dc9e08;C;Road;3;3;207;6;high;F;24;3702;1
540;99e98a68eb3fff7f3320a83d8abc1766;F;Road;4;4;266;4;medium;F;33;2701;1
541;bbc16bc7516b3c9caf14a09c3c08b9d5;D;Road;3;3;172;3;medium;F;42;1707;1
542;514ef7667052d7728909afe2c4cdc408;F;Road;4;3;142;3;low;F;35;1512;1
543;4cca23e0e6c924d2b3b5df1d131c2d3c;A;Road;4;5;218;3;low;F;40;3200;1
544;a5adade052521aadb1250661d012bf28;B;Flight;3;3;231;2;low;M;46;2962;1
545;e49158e7c2609eee58c8719986798e9b;C;Flight;4;2;180;3;low;F;47;1434;1
546;10fc135efcd33f9568fadad998f4ff9f;F;Flight;3;1;168;3;low;M;46;1886;1
547;0510a303723c118b7698d6fd383a4ce1;D;Flight;5;5;147;4;high;F;42;1642;1
548;87d19e04b7945aed24da6b7f2461ffa9;F;Flight;5;4;245;5;low;M;6;3592;1
549;220a6ff7d4dcebb94dc7fa9ef4477fd7;A;Flight;2;4;182;3;medium;M;47;3792;1
550;a76c8a4923e139e7ca76b5162e662a5a;B;Flight;3;4;176;3;medium;F;8;1567;1
551;9526d7fe16d15dfda953a8f88c6bf71b;C;Flight;5;3;197;4;medium;F;51;2917;1
552;f55b805d520b79c143f8342a8bd83e6f;F;Flight;3;5;233;3;medium;M;52;3519;1
553;8094240b7ccaaea48c04ab37b889d29b;D;Flight;3;4;156;2;low;M;8;1145;1
554;942f38686b4af192c1709d24952325a0;F;Flight;2;3;257;4;medium;F;52;2073;1
555;a7f78ae6d123b12bd9285d3425076cce;A;Flight;5;4;250;3;low;F;11;3373;1
556;5c90cb257ca0f5c858242bc1db175269;B;Flight;5;4;189;5;low;M;3;3301;1
557;686a4391da30796ad281def3f116a8e8;C;Flight;3;3;255;2;high;M;7;3311;1
558;3662192774eb655b4bff1ba2a97141d3;F;Flight;2;3;198;2;medium;M;28;3514;1
559;701b7f9ef08e2cb67a572063a0cb7bf6;D;Flight;4;2;164;3;medium;M;15;1489;1
560;a5b115b9d2ad3a3bee270d442b5155df;F;Flight;5;2;271;3;medium;M;32;3785;1
561;b9b0be3285447181da0fe86a37dad1a3;A;Flight;3;1;185;2;medium;F;34;3299;1
562;68f7d1ad3d1b9d2843f2a8842784cc49;B;Flight;2;5;157;6;high;F;17;1764;1
